"movie_id","movie_name","year","certificate","runtime","rating","director","star","votes","gross(in $)"
"tt14196888","Watermark","-","-","-","-","-","-","-","-"
"tt0072957","Se zhong e gui","1975","-","87 min","6.7","Lei Pan","Ti Ai#Lun Hua#Kai Kang#Ching Lee","30","-"
"tt0210074","Il giorno del giudizio","1994","-","120 min","7","Nello Rossati","Alessandra Acciai#Fabrizio Settimio#Luciana Cirenei#Pietro Biondi","9","-"
"tt1880220","He","2011","-","99 min","-","Sasha Matijevic","Rob Apeldoorn#Angelique Benjamins#Esther Benten#Tamara Bosma","-","-"
"tt0019967","The Hate Ship","1929","-","70 min","5.9","Norman Walker","Jameson Thomas#Jean Colin#Jack Raine#Henry Victor","21","-"
"tt1929271","Death Can Wait","-","-","-","-","Frank E. Johnson","Karen Armstrong","-","-"
"tt0023768","As the Devil Commands","1932","Passed","70 min","5.8","Roy William Neill","Mae Clarke#Alan Dinehart#Neil Hamilton#Charles Sellon","23","-"
"tt1663131","Bennie","-","-","100 min","-","Kristi Booher#Mike Smyth#Derwin Frank","-","-","-"
"tt1291049","The Appearance of a Man","2008","Not Rated","106 min","5.2","Daniel Pace","Tom Basham#Scott Dillon#Richard Glover#Slade Hall","46","-"
"tt6760504","Sea of Love","2016","-","47 min","-","Nicole Alibayof#Alyssa Schroeter","Alyssa Schroeter#Matthew Barrera#Nicole Alibayof#Dario Anthony","-","-"
"tt11915732","Afterwalker","-","-","-","-","Dan Glaser","Hartleigh Buwick#Doug Van Liew#Leah N.H. Philpott#Madilyn Kellam","-","-"
"tt0143118","Asteptarea","1971","-","74 min","6.3","Serban Creanga","Coca Andronescu#Hamdi Cerchez#Stefan Ciubotarasu#Sabin Fagarasanu","9","-"
"tt1621186","Marma","2002","-","-","6.9","Sunil Kumar Desai","Anand#Kishori Ballal#Hemashree#Master Hirannayya","40","-"
"tt8193744","Poteryannyy ostrov","2018","-","85 min","4.1","Denis Silyakov","Dmitriy Astrakhan#Marina Cherkunova#Tatyana Dogileva#Yuriy Dolgintsov","62","-"
"tt14398474","Urlamò, Adorazione","2023","-","-","-","Luca Guardabascio","Massimo Bonetti#Anna Rita Del Piano#Francesco Baccini#Marina Pennafina","-","-"
"tt4674594","Sya","2018","-","90 min","7.5","Daniel Sowter","Luca Ribezzo#Adam Templar#Laura Hamisultane#Sidney Berthier","12","-"
"tt6262644","The Great Controversy Ended","2018","-","-","-","Nancy Hamilton Myers","Sandra Dee Richardson#Desiree DeAnda#Corinne Meadors#Rick Richardson","-","-"
"tt21425692","Hotel Sorgam","1975","-","-","-","G. Ramakrishna","Jaishankar#Vijayalalitha#Major Sundarrajan#M.R.R. Vasu","-","-"
"tt2277862","The Sound of Crickets at Night","2012","-","84 min","6.4","Suzanne Chutaro#Jack Niedenthal","Karen Earnshaw#Salome Fakatou#Banjo Joel#Alson Kelen","18","-"
"tt4249036","Chaya Manush","2014","-","150 min","7.8","Arindam Dey","Parambrata Chattopadhyay#Raima Sen#Paoli Dam#Kaushik Ganguly","32","-"
"tt0276839","La calavera negra","1960","-","87 min","5.6","Joselito Rodríguez","Luis Aguilar#Dagoberto Rodríguez#Pascual García Peña#José Eduardo Pérez","16","-"
"tt1773306","Bharosa","1981","-","-","7.6","Meraj","Rajesh Khanna#Zaheera#Sujit Kumar#Pradeep Kumar","8","-"
